=============================================
  4-bit Adder Self-Checking Testbench
=============================================

--- Directed Tests ---
UVM_INFO: [PASS] exhaustive_ae_b7_c0 | a=e b=7 cin=0 | sum=5 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_b7_c1 | a=e b=7 cin=1 | sum=6 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_b8_c0 | a=e b=8 cin=0 | sum=6 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_ae_b8_c1 | a=e b=8 cin=1 | sum=7 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_ae_b9_c0 | a=e b=9 cin=0 | sum=7 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_ae_b9_c1 | a=e b=9 cin=1 | sum=8 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_ba_c0 | a=e b=a cin=0 | sum=8 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_ba_c1 | a=e b=a cin=1 | sum=9 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_bb_c0 | a=e b=b cin=0 | sum=9 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_bb_c1 | a=e b=b cin=1 | sum=a cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_bc_c0 | a=e b=c cin=0 | sum=a cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_bc_c1 | a=e b=c cin=1 | sum=b cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_bd_c0 | a=e b=d cin=0 | sum=b cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_bd_c1 | a=e b=d cin=1 | sum=c cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_be_c0 | a=e b=e cin=0 | sum=c cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_be_c1 | a=e b=e cin=1 | sum=d cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_bf_c0 | a=e b=f cin=0 | sum=d cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_bf_c1 | a=e b=f cin=1 | sum=e cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_b0_c0 | a=f b=0 cin=0 | sum=f cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_af_b0_c1 | a=f b=0 cin=1 | sum=0 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_b1_c0 | a=f b=1 cin=0 | sum=0 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_b1_c1 | a=f b=1 cin=1 | sum=1 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_b2_c0 | a=f b=2 cin=0 | sum=1 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_b2_c1 | a=f b=2 cin=1 | sum=2 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_b3_c0 | a=f b=3 cin=0 | sum=2 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_b3_c1 | a=f b=3 cin=1 | sum=3 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_b4_c0 | a=f b=4 cin=0 | sum=3 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_b4_c1 | a=f b=4 cin=1 | sum=4 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_b5_c0 | a=f b=5 cin=0 | sum=4 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_b5_c1 | a=f b=5 cin=1 | sum=5 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_b6_c0 | a=f b=6 cin=0 | sum=5 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_b6_c1 | a=f b=6 cin=1 | sum=6 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_b7_c0 | a=f b=7 cin=0 | sum=6 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_b7_c1 | a=f b=7 cin=1 | sum=7 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_b8_c0 | a=f b=8 cin=0 | sum=7 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_af_b8_c1 | a=f b=8 cin=1 | sum=8 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_b9_c0 | a=f b=9 cin=0 | sum=8 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_b9_c1 | a=f b=9 cin=1 | sum=9 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_ba_c0 | a=f b=a cin=0 | sum=9 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_ba_c1 | a=f b=a cin=1 | sum=a cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_bb_c0 | a=f b=b cin=0 | sum=a cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_bb_c1 | a=f b=b cin=1 | sum=b cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_bc_c0 | a=f b=c cin=0 | sum=b cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_bc_c1 | a=f b=c cin=1 | sum=c cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_bd_c0 | a=f b=d cin=0 | sum=c cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_bd_c1 | a=f b=d cin=1 | sum=d cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_be_c0 | a=f b=e cin=0 | sum=d cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_be_c1 | a=f b=e cin=1 | sum=e cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_bf_c0 | a=f b=f cin=0 | sum=e cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_af_bf_c1 | a=f b=f cin=1 | sum=f cout=1 ovflow=0

=============================================
  SCOREBOARD SUMMARY
=============================================
  Total   : 523
  Passed  : 523
  Failed  : 0

  COVERAGE SUMMARY
  cout=1 hit       : 261 times
  ovflow=1 hit     : 131 times
  cin=1 hit        : 259 times
  zero operand hit : 65 times
  max operand hit  : 66 times
  both flags hit   : 65 times

  UVM_INFO: TEST PASSED - all 523 checks clean
=============================================
rtl_projects/adder/tb_adder.sv:141: $finish called at 523000 (1ps)
